;title;views;scientific_name;datetime
17870;Resplendent quetzal;5896;Pharomachrus mocinno;2015-08-01
17871;Resplendent quetzal;5929;Pharomachrus mocinno;2015-09-01
17872;Resplendent quetzal;7600;Pharomachrus mocinno;2015-10-01
17873;Resplendent quetzal;8936;Pharomachrus mocinno;2015-11-01
17874;Resplendent quetzal;6727;Pharomachrus mocinno;2015-12-01
17875;Resplendent quetzal;7195;Pharomachrus mocinno;2016-01-01
17876;Resplendent quetzal;8147;Pharomachrus mocinno;2016-02-01
17877;Resplendent quetzal;6971;Pharomachrus mocinno;2016-03-01
17878;Resplendent quetzal;6590;Pharomachrus mocinno;2016-04-01
17879;Resplendent quetzal;6617;Pharomachrus mocinno;2016-05-01
17880;Resplendent quetzal;5038;Pharomachrus mocinno;2016-06-01
17881;Resplendent quetzal;4722;Pharomachrus mocinno;2016-07-01
17882;Resplendent quetzal;5308;Pharomachrus mocinno;2016-08-01
17883;Resplendent quetzal;6124;Pharomachrus mocinno;2016-09-01
17884;Resplendent quetzal;5533;Pharomachrus mocinno;2016-10-01
17885;Resplendent quetzal;5266;Pharomachrus mocinno;2016-11-01
17886;Resplendent quetzal;5058;Pharomachrus mocinno;2016-12-01
17887;Resplendent quetzal;6219;Pharomachrus mocinno;2017-01-01
17888;Resplendent quetzal;6267;Pharomachrus mocinno;2017-02-01
17889;Resplendent quetzal;7182;Pharomachrus mocinno;2017-03-01
17890;Resplendent quetzal;7820;Pharomachrus mocinno;2017-04-01
17891;Resplendent quetzal;7387;Pharomachrus mocinno;2017-05-01
17892;Resplendent quetzal;5293;Pharomachrus mocinno;2017-06-01
17893;Resplendent quetzal;5688;Pharomachrus mocinno;2017-07-01
17894;Resplendent quetzal;5163;Pharomachrus mocinno;2017-08-01
17895;Resplendent quetzal;6929;Pharomachrus mocinno;2017-09-01
17896;Resplendent quetzal;6202;Pharomachrus mocinno;2017-10-01
17897;Resplendent quetzal;6132;Pharomachrus mocinno;2017-11-01
17898;Resplendent quetzal;6410;Pharomachrus mocinno;2017-12-01
17899;Resplendent quetzal;8484;Pharomachrus mocinno;2018-01-01
17900;Resplendent quetzal;7900;Pharomachrus mocinno;2018-02-01
17901;Resplendent quetzal;7742;Pharomachrus mocinno;2018-03-01
17902;Resplendent quetzal;9676;Pharomachrus mocinno;2018-04-01
17903;Resplendent quetzal;7798;Pharomachrus mocinno;2018-05-01
17904;Resplendent quetzal;6907;Pharomachrus mocinno;2018-06-01
17905;Resplendent quetzal;6951;Pharomachrus mocinno;2018-07-01
17906;Resplendent quetzal;8461;Pharomachrus mocinno;2018-08-01
17907;Resplendent quetzal;6905;Pharomachrus mocinno;2018-09-01
17908;Resplendent quetzal;7031;Pharomachrus mocinno;2018-10-01
17909;Resplendent quetzal;6840;Pharomachrus mocinno;2018-11-01
17910;Resplendent quetzal;7127;Pharomachrus mocinno;2018-12-01
17911;Resplendent quetzal;10830;Pharomachrus mocinno;2019-01-01
17912;Resplendent quetzal;8502;Pharomachrus mocinno;2019-02-01
17913;Resplendent quetzal;9340;Pharomachrus mocinno;2019-03-01
17914;Resplendent quetzal;8350;Pharomachrus mocinno;2019-04-01
17915;Resplendent quetzal;8578;Pharomachrus mocinno;2019-05-01
17916;Resplendent quetzal;7616;Pharomachrus mocinno;2019-06-01
17917;Resplendent quetzal;6186;Pharomachrus mocinno;2019-07-01
17918;Resplendent quetzal;6638;Pharomachrus mocinno;2019-08-01
17919;Resplendent quetzal;7546;Pharomachrus mocinno;2019-09-01
17920;Resplendent quetzal;6638;Pharomachrus mocinno;2019-10-01
17921;Resplendent quetzal;6503;Pharomachrus mocinno;2019-11-01
17922;Resplendent quetzal;6844;Pharomachrus mocinno;2019-12-01
17923;Resplendent quetzal;8728;Pharomachrus mocinno;2020-01-01
17924;Resplendent quetzal;8928;Pharomachrus mocinno;2020-02-01
17925;Resplendent quetzal;7619;Pharomachrus mocinno;2020-03-01
17926;Resplendent quetzal;7753;Pharomachrus mocinno;2020-04-01
17927;Resplendent quetzal;7092;Pharomachrus mocinno;2020-05-01
17928;Resplendent quetzal;6185;Pharomachrus mocinno;2020-06-01
17929;Resplendent quetzal;6681;Pharomachrus mocinno;2020-07-01
17930;Resplendent quetzal;6939;Pharomachrus mocinno;2020-08-01
17931;Resplendent quetzal;6552;Pharomachrus mocinno;2020-09-01
17932;Resplendent quetzal;7417;Pharomachrus mocinno;2020-10-01
17933;Resplendent quetzal;6597;Pharomachrus mocinno;2020-11-01
17934;Resplendent quetzal;6323;Pharomachrus mocinno;2020-12-01
17935;Antarctic minke whale;2211;Balaenoptera bonaerensis;2015-07-01
17936;Antarctic minke whale;2626;Balaenoptera bonaerensis;2015-08-01
17937;Antarctic minke whale;2031;Balaenoptera bonaerensis;2015-09-01
17938;Antarctic minke whale;2257;Balaenoptera bonaerensis;2015-10-01
17939;Antarctic minke whale;2392;Balaenoptera bonaerensis;2015-11-01
17940;Antarctic minke whale;4110;Balaenoptera bonaerensis;2015-12-01
17941;Antarctic minke whale;2019;Balaenoptera bonaerensis;2016-01-01
17942;Antarctic minke whale;2071;Balaenoptera bonaerensis;2016-02-01
17943;Antarctic minke whale;3668;Balaenoptera bonaerensis;2016-03-01
17944;Antarctic minke whale;2096;Balaenoptera bonaerensis;2016-04-01
17945;Antarctic minke whale;1975;Balaenoptera bonaerensis;2016-05-01
17946;Antarctic minke whale;1762;Balaenoptera bonaerensis;2016-06-01
17947;Antarctic minke whale;1622;Balaenoptera bonaerensis;2016-07-01
17948;Antarctic minke whale;1815;Balaenoptera bonaerensis;2016-08-01
17949;Antarctic minke whale;1819;Balaenoptera bonaerensis;2016-09-01
17950;Antarctic minke whale;1929;Balaenoptera bonaerensis;2016-10-01
17951;Antarctic minke whale;2016;Balaenoptera bonaerensis;2016-11-01
17952;Antarctic minke whale;2180;Balaenoptera bonaerensis;2016-12-01
17953;Antarctic minke whale;2336;Balaenoptera bonaerensis;2017-01-01
17954;Antarctic minke whale;1927;Balaenoptera bonaerensis;2017-02-01
17955;Antarctic minke whale;2051;Balaenoptera bonaerensis;2017-03-01
17956;Antarctic minke whale;1893;Balaenoptera bonaerensis;2017-04-01
17957;Antarctic minke whale;1874;Balaenoptera bonaerensis;2017-05-01
17958;Antarctic minke whale;1600;Balaenoptera bonaerensis;2017-06-01
17959;Antarctic minke whale;1642;Balaenoptera bonaerensis;2017-07-01
17960;Antarctic minke whale;1622;Balaenoptera bonaerensis;2017-08-01
17961;Antarctic minke whale;1319;Balaenoptera bonaerensis;2017-09-01
17962;Antarctic minke whale;1444;Balaenoptera bonaerensis;2017-10-01
17963;Antarctic minke whale;1601;Balaenoptera bonaerensis;2017-11-01
17964;Antarctic minke whale;1464;Balaenoptera bonaerensis;2017-12-01
17965;Antarctic minke whale;1679;Balaenoptera bonaerensis;2018-01-01
17966;Antarctic minke whale;1549;Balaenoptera bonaerensis;2018-02-01
17967;Antarctic minke whale;3208;Balaenoptera bonaerensis;2018-03-01
17968;Antarctic minke whale;1592;Balaenoptera bonaerensis;2018-04-01
17969;Antarctic minke whale;3521;Balaenoptera bonaerensis;2018-05-01
17970;Antarctic minke whale;1796;Balaenoptera bonaerensis;2018-06-01
17971;Antarctic minke whale;1798;Balaenoptera bonaerensis;2018-07-01
17972;Antarctic minke whale;1661;Balaenoptera bonaerensis;2018-08-01
17973;Antarctic minke whale;1719;Balaenoptera bonaerensis;2018-09-01
17974;Antarctic minke whale;1262;Balaenoptera bonaerensis;2018-10-01
17975;Antarctic minke whale;1318;Balaenoptera bonaerensis;2018-11-01
17976;Antarctic minke whale;1917;Balaenoptera bonaerensis;2018-12-01
17977;Antarctic minke whale;1498;Balaenoptera bonaerensis;2019-01-01
17978;Antarctic minke whale;1399;Balaenoptera bonaerensis;2019-02-01
17979;Antarctic minke whale;1462;Balaenoptera bonaerensis;2019-03-01
17980;Antarctic minke whale;1335;Balaenoptera bonaerensis;2019-04-01
17981;Antarctic minke whale;1475;Balaenoptera bonaerensis;2019-05-01
17982;Antarctic minke whale;1430;Balaenoptera bonaerensis;2019-06-01
17983;Antarctic minke whale;1867;Balaenoptera bonaerensis;2019-07-01
17984;Antarctic minke whale;1213;Balaenoptera bonaerensis;2019-08-01
17985;Antarctic minke whale;1243;Balaenoptera bonaerensis;2019-09-01
17986;Antarctic minke whale;1199;Balaenoptera bonaerensis;2019-10-01
17987;Antarctic minke whale;1057;Balaenoptera bonaerensis;2019-11-01
17988;Antarctic minke whale;1253;Balaenoptera bonaerensis;2019-12-01
17989;Antarctic minke whale;1355;Balaenoptera bonaerensis;2020-01-01
17990;Antarctic minke whale;1406;Balaenoptera bonaerensis;2020-02-01
17991;Antarctic minke whale;1337;Balaenoptera bonaerensis;2020-03-01
17992;Antarctic minke whale;1602;Balaenoptera bonaerensis;2020-04-01
17993;Antarctic minke whale;1589;Balaenoptera bonaerensis;2020-05-01
17994;Antarctic minke whale;1204;Balaenoptera bonaerensis;2020-06-01
17995;Antarctic minke whale;1449;Balaenoptera bonaerensis;2020-07-01
17996;Antarctic minke whale;1544;Balaenoptera bonaerensis;2020-08-01
17997;Antarctic minke whale;1352;Balaenoptera bonaerensis;2020-09-01
17998;Antarctic minke whale;1473;Balaenoptera bonaerensis;2020-10-01
17999;Antarctic minke whale;1348;Balaenoptera bonaerensis;2020-11-01
18000;Antarctic minke whale;1435;Balaenoptera bonaerensis;2020-12-01
18001;Bolson tortoise;559;Gopherus flavomarginatus;2015-07-01
18002;Bolson tortoise;468;Gopherus flavomarginatus;2015-08-01
18003;Bolson tortoise;560;Gopherus flavomarginatus;2015-09-01
18004;Bolson tortoise;573;Gopherus flavomarginatus;2015-10-01
18005;Bolson tortoise;551;Gopherus flavomarginatus;2015-11-01
18006;Bolson tortoise;433;Gopherus flavomarginatus;2015-12-01
18007;Bolson tortoise;488;Gopherus flavomarginatus;2016-01-01
18008;Bolson tortoise;398;Gopherus flavomarginatus;2016-02-01
18009;Bolson tortoise;449;Gopherus flavomarginatus;2016-03-01
18010;Bolson tortoise;485;Gopherus flavomarginatus;2016-04-01
18011;Bolson tortoise;570;Gopherus flavomarginatus;2016-05-01
18012;Bolson tortoise;410;Gopherus flavomarginatus;2016-06-01
18013;Bolson tortoise;418;Gopherus flavomarginatus;2016-07-01
18014;Bolson tortoise;442;Gopherus flavomarginatus;2016-08-01
18015;Bolson tortoise;445;Gopherus flavomarginatus;2016-09-01
18016;Bolson tortoise;379;Gopherus flavomarginatus;2016-10-01
18017;Bolson tortoise;368;Gopherus flavomarginatus;2016-11-01
18018;Bolson tortoise;379;Gopherus flavomarginatus;2016-12-01
18019;Bolson tortoise;387;Gopherus flavomarginatus;2017-01-01
18020;Bolson tortoise;412;Gopherus flavomarginatus;2017-02-01
18021;Bolson tortoise;503;Gopherus flavomarginatus;2017-03-01
18022;Bolson tortoise;450;Gopherus flavomarginatus;2017-04-01
18023;Bolson tortoise;526;Gopherus flavomarginatus;2017-05-01
18024;Bolson tortoise;381;Gopherus flavomarginatus;2017-06-01
18025;Bolson tortoise;418;Gopherus flavomarginatus;2017-07-01
18026;Bolson tortoise;425;Gopherus flavomarginatus;2017-08-01
18027;Bolson tortoise;389;Gopherus flavomarginatus;2017-09-01
18028;Bolson tortoise;381;Gopherus flavomarginatus;2017-10-01
18029;Bolson tortoise;466;Gopherus flavomarginatus;2017-11-01
18030;Bolson tortoise;393;Gopherus flavomarginatus;2017-12-01
18031;Bolson tortoise;348;Gopherus flavomarginatus;2018-01-01
18032;Bolson tortoise;388;Gopherus flavomarginatus;2018-02-01
18033;Bolson tortoise;449;Gopherus flavomarginatus;2018-03-01
18034;Bolson tortoise;419;Gopherus flavomarginatus;2018-04-01
18035;Bolson tortoise;423;Gopherus flavomarginatus;2018-05-01
18036;Bolson tortoise;321;Gopherus flavomarginatus;2018-06-01
18037;Bolson tortoise;376;Gopherus flavomarginatus;2018-07-01
18038;Bolson tortoise;513;Gopherus flavomarginatus;2018-08-01
18039;Bolson tortoise;464;Gopherus flavomarginatus;2018-09-01
18040;Bolson tortoise;480;Gopherus flavomarginatus;2018-10-01
18041;Bolson tortoise;668;Gopherus flavomarginatus;2018-11-01
18042;Bolson tortoise;427;Gopherus flavomarginatus;2018-12-01
18043;Bolson tortoise;417;Gopherus flavomarginatus;2019-01-01
18044;Bolson tortoise;338;Gopherus flavomarginatus;2019-02-01
18045;Bolson tortoise;379;Gopherus flavomarginatus;2019-03-01
18046;Bolson tortoise;385;Gopherus flavomarginatus;2019-04-01
18047;Bolson tortoise;495;Gopherus flavomarginatus;2019-05-01
18048;Bolson tortoise;400;Gopherus flavomarginatus;2019-06-01
18049;Bolson tortoise;432;Gopherus flavomarginatus;2019-07-01
18050;Bolson tortoise;416;Gopherus flavomarginatus;2019-08-01
18051;Bolson tortoise;418;Gopherus flavomarginatus;2019-09-01
18052;Bolson tortoise;422;Gopherus flavomarginatus;2019-10-01
18053;Bolson tortoise;345;Gopherus flavomarginatus;2019-11-01
18054;Bolson tortoise;385;Gopherus flavomarginatus;2019-12-01
18055;Bolson tortoise;411;Gopherus flavomarginatus;2020-01-01
18056;Bolson tortoise;414;Gopherus flavomarginatus;2020-02-01
18057;Bolson tortoise;422;Gopherus flavomarginatus;2020-03-01
18058;Bolson tortoise;580;Gopherus flavomarginatus;2020-04-01
18059;Bolson tortoise;514;Gopherus flavomarginatus;2020-05-01
18060;Bolson tortoise;378;Gopherus flavomarginatus;2020-06-01
18061;Bolson tortoise;393;Gopherus flavomarginatus;2020-07-01
18062;Bolson tortoise;422;Gopherus flavomarginatus;2020-08-01
18063;Bolson tortoise;422;Gopherus flavomarginatus;2020-09-01
18064;Bolson tortoise;469;Gopherus flavomarginatus;2020-10-01
18065;Bolson tortoise;486;Gopherus flavomarginatus;2020-11-01
18066;Bolson tortoise;393;Gopherus flavomarginatus;2020-12-01
18067;Siamang;5786;Symphalangus syndactylus;2015-07-01
18068;Siamang;5988;Symphalangus syndactylus;2015-08-01
18069;Siamang;6767;Symphalangus syndactylus;2015-09-01
18070;Siamang;8250;Symphalangus syndactylus;2015-10-01
18071;Siamang;5802;Symphalangus syndactylus;2015-11-01
18072;Siamang;4589;Symphalangus syndactylus;2015-12-01
18073;Siamang;4725;Symphalangus syndactylus;2016-01-01
18074;Siamang;5225;Symphalangus syndactylus;2016-02-01
18075;Siamang;6458;Symphalangus syndactylus;2016-03-01
18076;Siamang;6157;Symphalangus syndactylus;2016-04-01
18077;Siamang;5906;Symphalangus syndactylus;2016-05-01
18078;Siamang;4726;Symphalangus syndactylus;2016-06-01
18079;Siamang;4766;Symphalangus syndactylus;2016-07-01
18080;Siamang;5825;Symphalangus syndactylus;2016-08-01
18081;Siamang;7449;Symphalangus syndactylus;2016-09-01
18082;Siamang;7008;Symphalangus syndactylus;2016-10-01
18083;Siamang;5273;Symphalangus syndactylus;2016-11-01
18084;Siamang;4819;Symphalangus syndactylus;2016-12-01
18085;Siamang;5424;Symphalangus syndactylus;2017-01-01
18086;Siamang;5079;Symphalangus syndactylus;2017-02-01
18087;Siamang;6095;Symphalangus syndactylus;2017-03-01
18088;Siamang;6408;Symphalangus syndactylus;2017-04-01
18089;Siamang;5802;Symphalangus syndactylus;2017-05-01
18090;Siamang;4580;Symphalangus syndactylus;2017-06-01
18091;Siamang;5339;Symphalangus syndactylus;2017-07-01
18092;Siamang;6031;Symphalangus syndactylus;2017-08-01
18093;Siamang;6204;Symphalangus syndactylus;2017-09-01
18094;Siamang;7170;Symphalangus syndactylus;2017-10-01
18095;Siamang;6121;Symphalangus syndactylus;2017-11-01
18096;Siamang;4446;Symphalangus syndactylus;2017-12-01
18097;Siamang;4775;Symphalangus syndactylus;2018-01-01
18098;Siamang;4776;Symphalangus syndactylus;2018-02-01
18099;Siamang;5587;Symphalangus syndactylus;2018-03-01
18100;Siamang;5165;Symphalangus syndactylus;2018-04-01
18101;Siamang;5246;Symphalangus syndactylus;2018-05-01
18102;Siamang;4708;Symphalangus syndactylus;2018-06-01
18103;Siamang;4616;Symphalangus syndactylus;2018-07-01
18104;Siamang;4859;Symphalangus syndactylus;2018-08-01
18105;Siamang;5717;Symphalangus syndactylus;2018-09-01
18106;Siamang;6601;Symphalangus syndactylus;2018-10-01
18107;Siamang;5493;Symphalangus syndactylus;2018-11-01
18108;Siamang;4038;Symphalangus syndactylus;2018-12-01
18109;Siamang;3852;Symphalangus syndactylus;2019-01-01
18110;Siamang;4182;Symphalangus syndactylus;2019-02-01
18111;Siamang;6112;Symphalangus syndactylus;2019-03-01
18112;Siamang;5436;Symphalangus syndactylus;2019-04-01
18113;Siamang;4914;Symphalangus syndactylus;2019-05-01
18114;Siamang;4367;Symphalangus syndactylus;2019-06-01
18115;Siamang;5261;Symphalangus syndactylus;2019-07-01
18116;Siamang;7592;Symphalangus syndactylus;2019-08-01
18117;Siamang;8224;Symphalangus syndactylus;2019-09-01
18118;Siamang;10096;Symphalangus syndactylus;2019-10-01
18119;Siamang;12211;Symphalangus syndactylus;2019-11-01
18120;Siamang;6613;Symphalangus syndactylus;2019-12-01
18121;Siamang;7061;Symphalangus syndactylus;2020-01-01
18122;Siamang;6310;Symphalangus syndactylus;2020-02-01
18123;Siamang;5914;Symphalangus syndactylus;2020-03-01
18124;Siamang;13137;Symphalangus syndactylus;2020-04-01
18125;Siamang;8009;Symphalangus syndactylus;2020-05-01
18126;Siamang;6729;Symphalangus syndactylus;2020-06-01
18127;Siamang;7110;Symphalangus syndactylus;2020-07-01
18128;Siamang;7926;Symphalangus syndactylus;2020-08-01
18129;Siamang;8959;Symphalangus syndactylus;2020-09-01
18130;Siamang;9573;Symphalangus syndactylus;2020-10-01
18131;Siamang;6780;Symphalangus syndactylus;2020-11-01
18132;Siamang;7003;Symphalangus syndactylus;2020-12-01
18133;Banded hare-wallaby;544;Lagostrophus fasciatus;2015-07-01
18134;Banded hare-wallaby;576;Lagostrophus fasciatus;2015-08-01
18135;Banded hare-wallaby;502;Lagostrophus fasciatus;2015-09-01
18136;Banded hare-wallaby;491;Lagostrophus fasciatus;2015-10-01
18137;Banded hare-wallaby;413;Lagostrophus fasciatus;2015-11-01
18138;Banded hare-wallaby;441;Lagostrophus fasciatus;2015-12-01
18139;Banded hare-wallaby;484;Lagostrophus fasciatus;2016-01-01
18140;Banded hare-wallaby;468;Lagostrophus fasciatus;2016-02-01
18141;Banded hare-wallaby;458;Lagostrophus fasciatus;2016-03-01
18142;Banded hare-wallaby;533;Lagostrophus fasciatus;2016-04-01
18143;Banded hare-wallaby;537;Lagostrophus fasciatus;2016-05-01
18144;Banded hare-wallaby;528;Lagostrophus fasciatus;2016-06-01
18145;Banded hare-wallaby;501;Lagostrophus fasciatus;2016-07-01
18146;Banded hare-wallaby;486;Lagostrophus fasciatus;2016-08-01
18147;Banded hare-wallaby;511;Lagostrophus fasciatus;2016-09-01
18148;Banded hare-wallaby;447;Lagostrophus fasciatus;2016-10-01
18149;Banded hare-wallaby;494;Lagostrophus fasciatus;2016-11-01
18150;Banded hare-wallaby;666;Lagostrophus fasciatus;2016-12-01
18151;Banded hare-wallaby;516;Lagostrophus fasciatus;2017-01-01
18152;Banded hare-wallaby;538;Lagostrophus fasciatus;2017-02-01
18153;Banded hare-wallaby;577;Lagostrophus fasciatus;2017-03-01
18154;Banded hare-wallaby;489;Lagostrophus fasciatus;2017-04-01
18155;Banded hare-wallaby;532;Lagostrophus fasciatus;2017-05-01
18156;Banded hare-wallaby;460;Lagostrophus fasciatus;2017-06-01
18157;Banded hare-wallaby;502;Lagostrophus fasciatus;2017-07-01
18158;Banded hare-wallaby;501;Lagostrophus fasciatus;2017-08-01
18159;Banded hare-wallaby;388;Lagostrophus fasciatus;2017-09-01
18160;Banded hare-wallaby;539;Lagostrophus fasciatus;2017-10-01
18161;Banded hare-wallaby;481;Lagostrophus fasciatus;2017-11-01
18162;Banded hare-wallaby;618;Lagostrophus fasciatus;2017-12-01
18163;Banded hare-wallaby;608;Lagostrophus fasciatus;2018-01-01
18164;Banded hare-wallaby;461;Lagostrophus fasciatus;2018-02-01
18165;Banded hare-wallaby;531;Lagostrophus fasciatus;2018-03-01
18166;Banded hare-wallaby;503;Lagostrophus fasciatus;2018-04-01
18167;Banded hare-wallaby;488;Lagostrophus fasciatus;2018-05-01
18168;Banded hare-wallaby;354;Lagostrophus fasciatus;2018-06-01
18169;Banded hare-wallaby;529;Lagostrophus fasciatus;2018-07-01
18170;Banded hare-wallaby;468;Lagostrophus fasciatus;2018-08-01
18171;Banded hare-wallaby;474;Lagostrophus fasciatus;2018-09-01
18172;Banded hare-wallaby;509;Lagostrophus fasciatus;2018-10-01
18173;Banded hare-wallaby;493;Lagostrophus fasciatus;2018-11-01
18174;Banded hare-wallaby;553;Lagostrophus fasciatus;2018-12-01
18175;Banded hare-wallaby;520;Lagostrophus fasciatus;2019-01-01
18176;Banded hare-wallaby;417;Lagostrophus fasciatus;2019-02-01
18177;Banded hare-wallaby;502;Lagostrophus fasciatus;2019-03-01
18178;Banded hare-wallaby;438;Lagostrophus fasciatus;2019-04-01
18179;Banded hare-wallaby;490;Lagostrophus fasciatus;2019-05-01
18180;Banded hare-wallaby;418;Lagostrophus fasciatus;2019-06-01
18181;Banded hare-wallaby;448;Lagostrophus fasciatus;2019-07-01
18182;Banded hare-wallaby;486;Lagostrophus fasciatus;2019-08-01
18183;Banded hare-wallaby;621;Lagostrophus fasciatus;2019-09-01
18184;Banded hare-wallaby;545;Lagostrophus fasciatus;2019-10-01
18185;Banded hare-wallaby;490;Lagostrophus fasciatus;2019-11-01
18186;Banded hare-wallaby;509;Lagostrophus fasciatus;2019-12-01
18187;Banded hare-wallaby;723;Lagostrophus fasciatus;2020-01-01
18188;Banded hare-wallaby;489;Lagostrophus fasciatus;2020-02-01
18189;Banded hare-wallaby;415;Lagostrophus fasciatus;2020-03-01
18190;Banded hare-wallaby;506;Lagostrophus fasciatus;2020-04-01
18191;Banded hare-wallaby;549;Lagostrophus fasciatus;2020-05-01
18192;Banded hare-wallaby;455;Lagostrophus fasciatus;2020-06-01
